Table S2J. Relative protein abundance across organelle fractions collected by density gradient separation and quantified using TMT. Samples are mock infected cells at 120hpi.,,,,,,,,
,,,Organelle fraction,,,,,
P06733,ENO1,Homo sapiens (Human),1,0.553563079,0.23511407,0.046229489,0.01552941,0
P06744,GPI,Homo sapiens (Human),1,0.492241558,0.283149354,0.123242851,0.033791822,0
P06748,NPM1,Homo sapiens (Human),1,0.413737893,0.374619497,0.094663631,0.015070233,0
P06753-2,#N/A,#N/A,1,0.502389182,0.218756877,0.099338542,0.028412008,0
P06756,ITGAV,Homo sapiens (Human),1,0.522943668,0.55666495,0.12702785,0.02787112,0
P06865,HEXA,Homo sapiens (Human),0.279468601,0.800750951,1,0.420444615,0.075923763,0
P07093,SERPINE2,Homo sapiens (Human),0.278875697,0.85485223,1,0.315208595,0.085216287,0
P07099,EPHX1,Homo sapiens (Human),0.976895528,1,0.950220905,0.355571385,0.099239066,0
P07108,DBI,Homo sapiens (Human),1,0.681748575,0.376164822,0.131246837,0.035630379,0
P07195,LDHB,Homo sapiens (Human),1,0.427368098,0.324985762,0.144206941,0.264133519,0
P07203,GPX1,Homo sapiens (Human),0.28591136,0.279447891,0.750347277,1,0.168851556,0
P07237,P4HB,Homo sapiens (Human),0.389548161,0.553309864,1,0.302833185,0.067881918,0
P07339,CTSD,Homo sapiens (Human),0.238577271,0.72442275,1,0.237096533,0.037063096,0
P07355,ANXA2,Homo sapiens (Human),1,0.405197975,0.184057871,0.053782817,0.009704173,0
P07384,CAPN1,Homo sapiens (Human),1,0.569544586,0.244472148,0.084512808,0.021759018,0
P07437,TUBB,Homo sapiens (Human),1,0.382278358,0.172052322,0.073984968,0.015336678,0
P07585,DCN,Homo sapiens (Human),0.460569345,1,0.846579267,0.137388679,0.04273838,0
P07602,PSAP,Homo sapiens (Human),0.108343824,0.843840083,1,0.195051447,0.039942416,0
P07686,HEXB,Homo sapiens (Human),0.237398248,0.667716395,1,0.342678601,0.071840207,0
P07711,CTSL,Homo sapiens (Human),0.244692062,0.945400586,1,0.469667751,0.061817135,0
P07737,PFN1,Homo sapiens (Human),1,0.531788703,0.243396479,0.047663071,0.019362469,0
P07900,HSP90AA1,Homo sapiens (Human),1,0.476916888,0.222790984,0.05287206,0.02206545,0
P07919,UQCRH,Homo sapiens (Human),0.056269745,0.097168754,0.813968208,1,0.220015536,0
P07942,LAMB1,Homo sapiens (Human),0.30979012,0.566963671,1,0.413953788,0.081075224,0
P07947,YES1,Homo sapiens (Human),1,0.439221661,0.288958118,0.083793308,0.015575324,0
P07954,FH,Homo sapiens (Human),0.017581115,0.050246879,0.819861538,1,0.149860285,0
P07996,THBS1,Homo sapiens (Human),0.32530718,0.944958856,1,0.228868953,0.034286439,0
P08107,HSPA1A,Homo sapiens (Human),1,0.539641838,0.527057938,0.165378054,0.044755788,0
P08123,COL1A2,Homo sapiens (Human),0.32629035,0.980870538,1,0.481170034,0.062244307,0
P08133,ANXA6,Homo sapiens (Human),1,0.635272092,0.298442879,0.059648881,0.019188211,0
P08134,RHOC,Homo sapiens (Human),1,0.590596757,0.398731509,0.101411055,0.034458514,0
P08172,CHRM2,Homo sapiens (Human),1,0.51476017,0.329850051,0.091885634,0.025384368,0
P08174,CD55,Homo sapiens (Human),1,0.54879736,0.508775461,0.101878217,0.035648586,0
P08236,GUSB,Homo sapiens (Human),0.325626543,0.896536904,1,0.584242905,0.096829684,0
P08238,HSP90AB1,Homo sapiens (Human),1,0.483324103,0.234822774,0.085257419,0.027685658,0
P08253,MMP2,Homo sapiens (Human),0.343312329,1,0.620099809,0.182092807,0.028784376,0
P08473,MME,Homo sapiens (Human),1,0.632129015,0.593454745,0.141996289,0.02755215,0
P08559,PDHA1,Homo sapiens (Human),0,0.08952937,0.572940277,1,0.193272188,0.048061703
P08572,COL4A2,Homo sapiens (Human),0.5127701,0.847284111,1,0.373279294,0.071591436,0
P08574,CYC1,Homo sapiens (Human),0.042564902,0.067991315,0.643360751,1,0.188404763,0
P08648,ITGA5,Homo sapiens (Human),1,0.519614291,0.53837818,0.157306695,0.0203287,0
P08670,VIM,Homo sapiens (Human),1,0.385276131,0.303134379,0.116126971,0.040908879,0
P08754,GNAI3,Homo sapiens (Human),1,0.382114421,0.338171687,0.09519143,0.014339551,0
P08758,ANXA5,Homo sapiens (Human),1,0.740170544,0.287087021,0.062667407,0.023259262,0
P08865,RPSA,Homo sapiens (Human),1,0.608323687,0.268734825,0.203265335,0.037621007,0
P08962,CD63,Homo sapiens (Human),0.727147349,1,0.748455762,0.12381266,0.02549336,0
P09001,MRPL3,Homo sapiens (Human),0,0.078665464,0.694271047,1,0.163863177,0.002660243
P09110,ACAA1,Homo sapiens (Human),0,0.034575742,0.436757251,0.587664907,1,0.015480423
P09211,GSTP1,Homo sapiens (Human),1,0.805322459,0.33491463,0.055183312,0.00853211,0
P09486,SPARC,Homo sapiens (Human),0.524419912,1,0.891143546,0.255892163,0.061740945,0
P09493-5,TPM1,Homo sapiens (Human),1,0.403861279,0.243812307,0.111010938,0.0279695,0
P09496,CLTA,Homo sapiens (Human),1,0.466282729,0.498158164,0.173426171,0.039154625,0
P09497,CLTB,Homo sapiens (Human),1,0.479795191,0.539893332,0.149288007,0.048892251,0
P09525,ANXA4,Homo sapiens (Human),1,0.696197724,0.300434495,0.06245183,0.019323904,0
P09543,CNP,Homo sapiens (Human),1,0.474559693,0.393700756,0.213240487,0.029659296,0
P09619,PDGFRB,Homo sapiens (Human),1,0.554865143,0.422353181,0.137055473,0.038503754,0
P09622,DLD,Homo sapiens (Human),0,0.09440143,1,0.979403723,0.248543637,0.098152827
P09651,HNRNPA1,Homo sapiens (Human),0.108956169,0.00805199,1,0.478069779,0.572652532,0
P09669,COX6C,Homo sapiens (Human),0.034574607,0.108172251,0.651180935,1,0.174466973,0
P09871,C1S,Homo sapiens (Human),0.360065535,0.795869573,1,0.26601189,0.054973255,0
P09936,UCHL1,Homo sapiens (Human),1,0.600080779,0.282262517,0.055814963,0.022342419,0
P10109,FDX1,Homo sapiens (Human),0.05208897,0.043941885,0.446474595,1,0.104978167,0
P10114,RAP2A,Homo sapiens (Human),1,0.743114714,0.453166602,0.149527099,0.047467806,0
P10176,COX8A,Homo sapiens (Human),0.861974727,0.50052295,1,0.739851375,0.21905511,0
P10253,GAA,Homo sapiens (Human),0.363726333,0.924289123,1,0.481609642,0.088948031,0
P10301,RRAS,Homo sapiens (Human),1,0.464651877,0.391899784,0.103649157,0.02891231,0
P10515,DLAT,Homo sapiens (Human),0,0.08123019,0.623986602,1,0.219420261,0.053062359
P10599,TXN,Homo sapiens (Human),1,0.664856247,0.376396325,0.052205478,0.049163063,0
P10606,COX5B,Homo sapiens (Human),0.149104301,0.120214647,0.72287568,1,0.180787897,0
P10619,CTSA,Homo sapiens (Human),0.170111725,0.600280781,1,0.293613915,0.069361404,0
P10620,MGST1,Homo sapiens (Human),0.414974694,0.452830321,1,0.479608441,0.128948273,0
P10644,PRKAR1A,Homo sapiens (Human),1,0.530263363,0.321420161,0.059667833,0.029735505,0
P10768,ESD,Homo sapiens (Human),1,0.601744846,0.303603872,0.093395766,0.033730187,0
P10809,HSPD1,Homo sapiens (Human),0,0.110203954,1,0.987550908,0.248505383,0.08877647
P10909,CLU,Homo sapiens (Human),0.502606057,1,0.701254593,0.311349606,0.071585066,0
P11021,HSPA5,Homo sapiens (Human),0.37137291,0.577484907,1,0.353125234,0.076470942,0
P11047,LAMC1,Homo sapiens (Human),0.41154357,0.676033144,1,0.533311671,0.079572815,0
P11117,ACP2,Homo sapiens (Human),0.445991573,0.753175651,1,0.4070688,0.062833132,0
P11142,HSPA8,Homo sapiens (Human),1,0.5669217,0.59287459,0.148764886,0.062532995,0
P11166,SLC2A1,Homo sapiens (Human),1,0.497918944,0.283954939,0.081553035,0.003604993,0
P11169,SLC2A3,Homo sapiens (Human),1,0.649096423,0.559527689,0.169356754,0.027750778,0
P11172,UMPS,Homo sapiens (Human),0.896005936,0.537482978,0.695256542,1,0.162730758,0
P11177,PDHB,Homo sapiens (Human),0,0.08976886,0.805988475,1,0.226321525,0.059283685
P11182,DBT,Homo sapiens (Human),0.140701442,0.110656848,0.672041303,1,0.175307649,0
P11216,PYGB,Homo sapiens (Human),1,0.591275119,0.317954247,0.128072015,0.076727839,0
P11233,RALA,Homo sapiens (Human),1,0.44041438,0.491399113,0.093783573,0.019393005,0
P11234,RALB,Homo sapiens (Human),1,0.536350571,0.377520171,0.133625999,0.025215737,0
P11279,LAMP1,Homo sapiens (Human),0.710892782,1,0.889301148,0.210362642,0.045311887,0
P11310,ACADM,Homo sapiens (Human),0.00778787,0.053690701,0.788194382,1,0.156898213,0
P11362,FGFR1,Homo sapiens (Human),1,0.84905961,0.621879875,0.195323396,0.034485602,0
P11413,G6PD,Homo sapiens (Human),1,0.62713669,0.375424462,0.328652821,0.386552653,0
P11498,PC,Homo sapiens (Human),0.072758412,0.137087693,0.594660794,1,0.158301918,0
P11586,MTHFD1,Homo sapiens (Human),1,0.492830799,0.606163446,0.207303476,0.033883275,0
P11717,IGF2R,Homo sapiens (Human),0.536187299,1,0.966442564,0.238763548,0.051699237,0
P11766,ADH5,Homo sapiens (Human),1,0.537003492,0.271697872,0.070546467,0.029357269,0
P11940,PABPC1,Homo sapiens (Human),1,0.503582488,0.46059436,0.235379379,0.077463184,0
P12109,COL6A1,Homo sapiens (Human),0.196632186,0.540748388,1,0.618266839,0.110857554,0
P12110,COL6A2,Homo sapiens (Human),0.275612741,0.516275342,1,0.515007303,0.105874217,0
P12111,COL6A3,Homo sapiens (Human),0.326838277,0.454942452,1,0.396702285,0.074405763,0
P12235,SLC25A4,Homo sapiens (Human),0.036122455,0.112513819,0.841893525,1,0.18527468,0
P12236,SLC25A6,Homo sapiens (Human),0,0.081044466,0.613402208,1,0.216698648,0.017103938
P12268,IMPDH2,Homo sapiens (Human),1,0.611171973,0.352538356,0.132502641,0.022349812,0
P12277,CKB,Homo sapiens (Human),1,0.619654292,0.247265302,0.098730463,0.040483915,0
P12694,BCKDHA,Homo sapiens (Human),0.006600678,0.098489236,0.467576435,1,0.140876756,0
P12814-3,ACTN1,Homo sapiens (Human),1,0.419474272,0.234722761,0.10727162,0.023211422,0
P13073,COX4I1,Homo sapiens (Human),0,0.086116157,0.673805421,1,0.242441577,0.052771004
P13473,LAMP2,Homo sapiens (Human),0.490836064,1,0.658341118,0.247935294,0.033174632,0
P13489,RNH1,Homo sapiens (Human),1,0.686199318,0.242081446,0.070065339,0.025462451,0
P13639,EEF2,Homo sapiens (Human),1,0.571541938,0.300685891,0.089529032,0.026610464,0
P13667,PDIA4,Homo sapiens (Human),0.394629769,0.558377586,1,0.348095977,0.076259508,0
P13674-2,#N/A,#N/A,0.297909152,0.403009304,1,0.371655828,0.079910946,0
P13693,TPT1,Homo sapiens (Human),1,0.554929359,0.297090593,0.070763497,0.025111132,0
P13726,F3,Homo sapiens (Human),1,0.544138088,0.585795443,0.092152598,0.023696934,0
P13747,HLA-E,Homo sapiens (Human),0.540072751,1,0.601866247,0.242797637,0.042957822,0
P13797,PLS3,Homo sapiens (Human),1,0.428052041,0.233924173,0.058829948,0.01300982,0
P13804,ETFA,Homo sapiens (Human),0,0.072163931,0.92355573,1,0.169735533,0.027191369
P13861,PRKAR2A,Homo sapiens (Human),1,0.427264625,0.276043396,0.102930093,0.018843963,0
P13987,CD59,Homo sapiens (Human),1,0.597626385,0.52600808,0.106745395,0.018511352,0
P13995,MTHFD2,Homo sapiens (Human),0.054230923,0.086306331,0.599230765,1,0.155681406,0
P14209,CD99,Homo sapiens (Human),1,0.44458445,0.198866588,0.058076644,0.01162855,0
P14210,HGF,Homo sapiens (Human),0.446119918,1,0.803143938,0.292553197,0.038488223,0
P14314,PRKCSH,Homo sapiens (Human),0.524787204,0.705257806,1,0.380460327,0.08104444,0
P14384,CPM,Homo sapiens (Human),1,0.499833246,0.426868347,0.107011553,0.029342537,0
P14406,COX7A2,Homo sapiens (Human),0,0.094875482,0.802503841,1,0.368914138,0.12950277
P14618-2,#N/A,#N/A,1,0.618681297,0.184267838,0.042526631,0.012379425,0
P14625,HSP90B1,Homo sapiens (Human),0.357018527,0.527180964,1,0.332973641,0.079677339,0
P14854,COX6B1,Homo sapiens (Human),0,0.080182004,0.49212306,1,0.162808441,0.021438096
P14868,DARS,Homo sapiens (Human),1,0.524272678,0.294535675,0.140502361,0.03547829,0
P14923,JUP,Homo sapiens (Human),1,0.384375298,0.37601328,0.099585384,0.01115862,0
P14927,UQCRB,Homo sapiens (Human),0,0.118334198,1,0.926198613,0.368747754,0.160039236
P15121,AKR1B1,Homo sapiens (Human),1,0.53616637,0.480602972,0.173554015,0.063284646,0
P15144,ANPEP,Homo sapiens (Human),1,0.561531719,0.574555267,0.127691376,0.021279482,0
P15151,PVR,Homo sapiens (Human),1,0.505795428,0.405746473,0.180531308,0.046205048,0
P15289,ARSA,Homo sapiens (Human),0.311580174,1,0.902898955,0.557524308,0.067574967,0
P15311,EZR,Homo sapiens (Human),1,0.351379858,0.193632256,0.069448109,0.013695964,0
P15374,UCHL3,Homo sapiens (Human),1,0.546128044,0.400575122,0.187549654,0.042616971,0
P15531,NME1,Homo sapiens (Human),1,0.661139845,0.324739162,0.271418659,0.062566329,0
P15559,NQO1,Homo sapiens (Human),1,0.509144197,0.420053997,0.157844607,0.033935767,0
P15586,GNS,Homo sapiens (Human),0.263371607,0.8302701,1,0.250834836,0.039763366,0
P15848,ARSB,Homo sapiens (Human),0.343746162,0.804827884,1,0.427643575,0.081423412,0
P15880,RPS2,Homo sapiens (Human),1,0.556746605,0.475756319,0.161912506,0.058321777,0
P15954,COX7C,Homo sapiens (Human),0,0.076017111,1,0.701665124,0.251742871,0.088543079
P16035,TIMP2,Homo sapiens (Human),0.424297846,1,0.961764509,0.170622117,0.045467284,0
P16070,CD44,Homo sapiens (Human),1,0.395582424,0.303987856,0.052097381,0.013377947,0
P16152,CBR1,Homo sapiens (Human),1,0.631862968,0.523727822,0.394333233,0.084002064,0
P16234,PDGFRA,Homo sapiens (Human),1,0.849831188,0.590285541,0.166676157,0.020886735,0
P16278,GLB1,Homo sapiens (Human),0.264018924,0.80367456,1,0.585110958,0.091658358,0
P16435,POR,Homo sapiens (Human),0.95904366,0.843122258,1,0.366089308,0.097851995,0
P16615,ATP2A2,Homo sapiens (Human),0.728665134,0.699557335,1,0.345276673,0.087510742,0
P17050,NAGA,Homo sapiens (Human),0.171202235,0.812150352,1,0.377642865,0.062353535,0
P17066,HSPA6,Homo sapiens (Human),0.782073549,0.834118699,1,0.502402402,0.110170493,0
P17081,RHOQ,Homo sapiens (Human),1,0.51726006,0.65398296,0.157435201,0.022095288,0
P17152,TMEM11,Homo sapiens (Human),0.164295079,0.144502133,0.80441744,1,0.20837782,0
P17301,ITGA2,Homo sapiens (Human),1,0.475155989,0.487834319,0.115792999,0.025478217,0
P17302,GJA1,Homo sapiens (Human),1,0.713750314,0.671849959,0.267519151,0.047243667,0
P17405,SMPD1,Homo sapiens (Human),0.376543041,0.993852454,1,0.437664459,0.066294411,0
P17568,NDUFB7,Homo sapiens (Human),0.069393108,0.060214995,0.957281392,1,0.24039199,0
P17612,PRKACA,Homo sapiens (Human),1,0.380375751,0.21980927,0.061837965,0.011008332,0
P17655,CAPN2,Homo sapiens (Human),1,0.593862959,0.217689137,0.068713719,0.036613066,0
P17693,HLA-G,Homo sapiens (Human),1,0.647017995,0.552787589,0.197132056,0.040383917,0
P17813,ENG,Homo sapiens (Human),1,0.481368659,0.385928363,0.12183601,0.019320836,0
P17900,GM2A,Homo sapiens (Human),0.305093828,0.78867812,1,0.316904277,0.047941977,0
P17931,LGALS3,Homo sapiens (Human),1,0.47336097,0.346010995,0.095992378,0.022476939,0
P17980,PSMC3,Homo sapiens (Human),1,0.547592315,0.311151413,0.112777831,0.035230617,0
P17987,TCP1,Homo sapiens (Human),1,0.50324038,0.235655546,0.060439388,0.014250153,0
P18031,PTPN1,Homo sapiens (Human),1,0.767380445,0.748959369,0.601434575,0.253205395,0
P18084,ITGB5,Homo sapiens (Human),1,0.739155277,0.763619398,0.16208079,0.037060759,0
P18085,ARF4,Homo sapiens (Human),1,0.776337689,0.505423328,0.12905958,0.071136443,0
P18124,RPL7,Homo sapiens (Human),0.727823275,0.472967308,1,0.406561171,0.094905633,0
P18206,VCL,Homo sapiens (Human),1,0.483950224,0.25719077,0.065475534,0.015295932,0
P18433,PTPRA,Homo sapiens (Human),1,0.389578482,0.351334062,0.079595838,0.009509396,0
P18564,ITGB6,Homo sapiens (Human),1,0.528447289,0.600498082,0.121787776,0.036866107,0
P18621,RPL17,Homo sapiens (Human),1,0.443477044,0.504816027,0.164598275,0.039777502,0
P18669,PGAM1,Homo sapiens (Human),1,0.548761747,0.28760634,0.06675104,0.034382825,0
P18859,ATP5J,Homo sapiens (Human),0,0.098631408,0.787183503,1,0.311625741,0.090155204
P19022,CDH2,Homo sapiens (Human),1,0.473438929,0.628508551,0.138122854,0.01622858,0
P19320,VCAM1,Homo sapiens (Human),1,0.556395396,0.478965123,0.191227089,0.029205451,0
P19338,NCL,Homo sapiens (Human),0.675125972,0.403016958,1,0.413957989,0.07065013,0
P19367,HK1,Homo sapiens (Human),0.306099508,0.337190344,0.535331864,1,0.373738416,0
P19404,NDUFV2,Homo sapiens (Human),0,0.067219534,1,0.806463848,0.256893322,0.07847855
P20020,ATP2B1,Homo sapiens (Human),1,0.48538646,0.4652228,0.138323414,0.026078946,0
P20042,EIF2S2,Homo sapiens (Human),1,0.583162878,0.68522467,0.287142042,0.071755219,0
P20073,ANXA7,Homo sapiens (Human),1,0.804674685,0.297213462,0.168035421,0.039337784,0
P20337,RAB3B,Homo sapiens (Human),1,0.748328731,0.601854527,0.30640826,0.129514393,0
P20339,RAB5A,Homo sapiens (Human),1,0.869259417,0.533715444,0.460150243,0.139485778,0
P20340,RAB6A,Homo sapiens (Human),0.715997281,1,0.451862733,0.159686174,0.040263616,0
P20618,PSMB1,Homo sapiens (Human),1,0.669484858,0.337986721,0.122435898,0.037662745,0
P20645,M6PR,Homo sapiens (Human),0.466502683,1,0.722992373,0.153456919,0.03739009,0
P20674,COX5A,Homo sapiens (Human),0,0.103091053,0.595345472,1,0.24125902,0.066346135
P20810,CAST,Homo sapiens (Human),1,0.531299757,0.278663708,0.092426602,0.017587832,0
P20908,COL5A1,Homo sapiens (Human),0.301283754,0.420214989,1,0.426138009,0.091884103,0
P20933,AGA,Homo sapiens (Human),0.210248785,0.771405589,1,0.27389285,0.039844079,0
P21266,GSTM3,Homo sapiens (Human),1,0.679559851,0.261833785,0.074123283,0.029310395,0
P21281,ATP6V1B2,Homo sapiens (Human),0.928012602,1,0.697939736,0.167264908,0.0245003,0
P21283,ATP6V1C1,Homo sapiens (Human),0.909309048,1,0.768478306,0.14365135,0.032232248,0
P21291,CSRP1,Homo sapiens (Human),1,0.352632714,0.242377836,0.047768309,0.015779372,0
P21333,FLNA,Homo sapiens (Human),1,0.368312928,0.454161239,0.141502545,0.027014861,0
P21399,ACO1,Homo sapiens (Human),1,0.591430188,0.294885237,0.14072918,0.041319709,0
P21589,NT5E,Homo sapiens (Human),1,0.463578453,0.40988959,0.092497685,0.017873405,0
P21796,VDAC1,Homo sapiens (Human),0,0.252918737,1,0.746664582,0.231217232,0.057933296
P21912,SDHB,Homo sapiens (Human),0,0.085140844,0.82652945,1,0.22544192,0.031773375
P21926,CD9,Homo sapiens (Human),1,0.446291517,0.464646259,0.07260063,0.02066287,0
P21964,COMT,Homo sapiens (Human),0.783386347,0.77709734,1,0.316858005,0.111621689,0
P21980,TGM2,Homo sapiens (Human),1,0.547328687,0.498985675,0.215049652,0.056968114,0
P22033,MUT,Homo sapiens (Human),0,0.084222926,0.771551069,1,0.210256589,0.04681269
P22061,PCMT1,Homo sapiens (Human),1,0.653555825,0.749671567,0.783948523,0.16606069,0
P22234,PAICS,Homo sapiens (Human),1,0.544695484,0.180513674,0.205636979,0.052635476,0
P22307,SCP2,Homo sapiens (Human),0,0.011153228,0.42892405,0.425871603,1,0.068915215
P22314,UBA1,Homo sapiens (Human),1,0.521157791,0.283090647,0.057862973,0.048710994,0
P22392,NME2,Homo sapiens (Human),1,0.607394409,0.500647232,0.27967453,0.062178551,0
P22570,FDXR,Homo sapiens (Human),0,0.071983208,0.531899908,1,0.164840878,0.044279949
P22626,HNRNPA2B1,Homo sapiens (Human),0.143886181,0.029780284,0.153696842,0,1,0.628425001
P22692,IGFBP4,Homo sapiens (Human),0.665319245,1,0.745415282,0.383793664,0.117184752,0
P22695,UQCRC2,Homo sapiens (Human),0,0.047934475,0.59923528,1,0.261255145,0.025985597
P22830,FECH,Homo sapiens (Human),0.010854917,0.059238186,0.637018141,1,0.170396323,0
P23219,PTGS1,Homo sapiens (Human),0.891514177,0.973683784,1,0.59999406,0.133286511,0
P23258,TUBG1,Homo sapiens (Human),1,0.440481734,0.657862049,0.412456807,0.082375014,0
P23284,PPIB,Homo sapiens (Human),0.485478996,0.634942497,1,0.364632624,0.082487802,0
P23368,ME2,Homo sapiens (Human),0,0.079624781,0.556062136,1,0.165981978,0.024158737
P23381,WARS,Homo sapiens (Human),1,0.497394533,0.228137134,0.022830979,0.010613917,0
P23396,RPS3,Homo sapiens (Human),1,0.436904071,0.381140002,0.158363147,0.04569293,0
P23458,JAK1,Homo sapiens (Human),1,0.476480541,0.443525243,0.118359763,0.033654089,0
P23510,TNFSF4,Homo sapiens (Human),1,0.477526763,0.349183061,0.087956608,0.009228444,0
P23526,AHCY,Homo sapiens (Human),1,0.531210185,0.235815074,0.04493531,0.015068645,0
P23528,CFL1,Homo sapiens (Human),1,0.39700277,0.382962575,0.052059474,0.011407791,0
P23634,ATP2B4,Homo sapiens (Human),1,0.472918326,0.473772537,0.123497445,0.025837757,0
P23786,CPT2,Homo sapiens (Human),0.026280345,0.090344085,0.805080924,1,0.185546644,0
P23919,DTYMK,Homo sapiens (Human),0.263221906,0.233196339,0.632572829,1,0.137702679,0
P24310,COX7A1,Homo sapiens (Human),0,0.078342635,0.639453556,1,0.324783491,0.099781196
P24390,KDELR1,Homo sapiens (Human),0.567511434,1,0.546782234,0.235103506,0.047150453,0
P24534,EEF1B2,Homo sapiens (Human),1,0.476616336,0.596176384,0.174718298,0.110685682,0
P24539,ATP5F1,Homo sapiens (Human),0,0.041079484,1,0.968325524,0.252607101,0.017664079
P24557,TBXAS1,Homo sapiens (Human),1,0.738527855,0.998420699,0.633516895,0.16340245,0
P24593,IGFBP5,Homo sapiens (Human),0.584574798,1,0.756814291,0.108267366,0.271040413,0
P24752,ACAT1,Homo sapiens (Human),0,0.074482019,0.824472294,1,0.196381261,0.041249746
P24821,TNC,Homo sapiens (Human),0.334369875,0.751127174,1,0.417572259,0.071634448,0
P24844,MYL9,Homo sapiens (Human),1,0.40300476,0.702009789,0.344710895,0.063503461,0
P25116,F2R,Homo sapiens (Human),0.965504495,0.90130999,1,0.146239649,0.022365592,0
P25325,MPST,Homo sapiens (Human),0.248404756,0.206513835,0.495338368,1,0.108678667,0
P25398,RPS12,Homo sapiens (Human),1,0.510362718,0.412552501,0.129787989,0.034170582,0
P25445,FAS,Homo sapiens (Human),1,0.465778485,0.519540787,0.10211859,0.021871302,0
P25705,ATP5A1,Homo sapiens (Human),0,0.081700085,0.731821025,1,0.241986132,0.089792392
P25789,PSMA4,Homo sapiens (Human),1,0.591206385,0.353630241,0.121067001,0.08703427,0
P26006,ITGA3,Homo sapiens (Human),1,0.529356521,0.527179433,0.13386528,0.028437161,0
P26022,PTX3,Homo sapiens (Human),0.51013277,1,0.746291132,0.367482685,0.079251757,0
P26038,MSN,Homo sapiens (Human),1,0.316234741,0.174676246,0.041864684,0.009163281,0
P26373,RPL13,Homo sapiens (Human),1,0.578268671,0.804307649,0.425094714,0.0852257,0
P26440,IVD,Homo sapiens (Human),0,0.107022553,0.647189732,1,0.18030765,0.028739884
P26572,MGAT1,Homo sapiens (Human),0.411527655,1,0.787199485,0.259097274,0.051691577,0
P26640,VARS,Homo sapiens (Human),1,0.435022965,0.595212905,0.473529025,0.249912585,0
P26641,EEF1G,Homo sapiens (Human),1,0.560436831,0.315137559,0.095349114,0.026287055,0
P26885,FKBP2,Homo sapiens (Human),0.632016828,0.888841069,1,0.409786075,0.053799394,0
P27105,STOM,Homo sapiens (Human),1,0.879036145,0.698247265,0.226935218,0.030572816,0
P27348,YWHAQ,Homo sapiens (Human),1,0.553157918,0.311069662,0.068774707,0.02535212,0
P27448,MARK3,Homo sapiens (Human),1,0.340968111,0.256678801,0.054622265,0.009486622,0
P27487,DPP4,Homo sapiens (Human),1,0.59455516,0.549033692,0.137093146,0.024552775,0
P27635,RPL10,Homo sapiens (Human),0.94536296,0.469008928,1,0.200097009,0.074248151,0
P27701,CD82,Homo sapiens (Human),1,0.996877609,0.702537598,0.175173614,0.033477022,0
P27797,CALR,Homo sapiens (Human),0.3919347,0.496354377,1,0.206272257,0.055015296,0
P27816,MAP4,Homo sapiens (Human),1,0.309156024,0.335875276,0.077608715,0.009499529,0
P27824,CANX,Homo sapiens (Human),0.631552523,0.628455261,1,0.311474879,0.088251425,0
P28066,PSMA5,Homo sapiens (Human),1,0.687517625,0.321537891,0.141551063,0.030225385,0
P28070,PSMB4,Homo sapiens (Human),1,0.41658059,0.18663138,0.080680901,0.016457004,0
P28074,PSMB5,Homo sapiens (Human),1,0.492645535,0.4467853,0.160325453,0.053093172,0
P28288,ABCD3,Homo sapiens (Human),0,0.004273397,0.41896837,0.450594205,1,0.002387509
P28300,LOX,Homo sapiens (Human),1,0.930644905,0.826113537,0.343492383,0.040297199,0
P28331,NDUFS1,Homo sapiens (Human),0,0.064080951,0.633880765,1,0.230162065,0.030760861
P28482,MAPK1,Homo sapiens (Human),1,0.478819965,0.222703036,0.125716312,0.027967212,0
P28799,GRN,Homo sapiens (Human),0.104486891,0.947241356,1,0.308052817,0.052417568,0
P28827,PTPRM,Homo sapiens (Human),1,0.814705896,0.5371419,0.23655177,0.059431486,0
P28838,LAP3,Homo sapiens (Human),0.356486031,0.267373379,0.818799442,1,0.17437419,0
P29279,CTGF,Homo sapiens (Human),0.357900193,1,0.634610054,0.162276324,0.025969289,0
P29317,EPHA2,Homo sapiens (Human),1,0.447338547,0.426274735,0.152505811,0.029109815,0
P29323,EPHB2,Homo sapiens (Human),1,0.495106465,0.403635628,0.161615308,0.031584517,0
P29401,TKT,Homo sapiens (Human),1,0.513399441,0.241810941,0.078354563,0.017331435,0
P29536,LMOD1,Homo sapiens (Human),1,0.61098829,0.778268708,0.224601308,0.062962463,0
P29692,EEF1D,Homo sapiens (Human),1,0.55019054,0.224351398,0.116543312,0.018163402,0
P29966,MARCKS,Homo sapiens (Human),1,0.418613055,0.232264877,0.039597268,0.00087818,0
P29992,GNA11,Homo sapiens (Human),1,0.41065992,0.353493569,0.093584398,0.018762535,0
P30038,ALDH4A1,Homo sapiens (Human),0.007420522,0.061713687,0.590645582,1,0.126124173,0
P30040,ERP29,Homo sapiens (Human),0.586313597,0.719012435,1,0.286581991,0.066972547,0
P30041,PRDX6,Homo sapiens (Human),1,0.590208802,0.238871682,0.05503691,0.022386345,0
P30042,C21orf33,Homo sapiens (Human),0.049293114,0.099805414,0.856765583,1,0.131850938,0
P30044,PRDX5,Homo sapiens (Human),0.001850565,0.062497353,0.949951688,1,0.238419573,0
P30048,PRDX3,Homo sapiens (Human),0.008517494,0.155602938,0.668160038,1,0.121712974,0
P30049,ATP5D,Homo sapiens (Human),0,0.113610644,0.902653379,1,0.31979659,0.115704093
P30050,RPL12,Homo sapiens (Human),0.646125008,0.43683898,1,0.317683467,0.097009198,0
